OMNIWeb Plus Browser Results
2024 259 11   -43
2024 259 12   -41
2024 259 13   -44
2024 259 14   -43
2024 259 15   -41
2024 259 16   -37
2024 259 17   -43
2024 259 18   -43
2024 259 19   -46
2024 259 20   -44
2024 259 21   -40
2024 259 22   -37
2024 259 23   -34
2024 260  0   -29
2024 260  1   -33
2024 260  2   -34
2024 260  3   -30
2024 260  4   -29
2024 260  5   -36
2024 260  6   -33
2024 260  7   -39
2024 260  8   -44
2024 260  9   -39
2024 260 10   -31
2024 260 11   -49
2024 260 12   -53
2024 260 13   -45
2024 260 14   -34
2024 260 15   -31
2024 260 16   -34
2024 260 17   -37
2024 260 18   -36
2024 260 19   -32
2024 260 20   -30
2024 260 21   -27
2024 260 22   -22
2024 260 23   -11
2024 261  0   -23
2024 261  1   -42
2024 261  2   -80
2024 261  3  -102
2024 261  4  -120
2024 261  5  -119
2024 261  6  -120
2024 261  7  -114
2024 261  8  -121
2024 261  9  -120
2024 261 10  -119
2024 261 11  -116
2024 261 12   -96
2024 261 13   -87
2024 261 14   -94
2024 261 15   -91
2024 261 16   -90
2024 261 17   -93
2024 261 18   -91
2024 261 19   -85
2024 261 20   -78
2024 261 21   -76
2024 261 22   -68
2024 261 23   -60
2024 262  0   -59
2024 262  1   -62
2024 262  2   -62
2024 262  3   -56
2024 262  4   -53
2024 262  5   -50
2024 262  6   -47
2024 262  7   -44
2024 262  8   -41
2024 262  9   -37
2024 262 10   -33
2024 262 11   -33
2024 262 12   -36
2024 262 13   -35
2024 262 14   -31
2024 262 15   -34
2024 262 16   -39
2024 262 17   -40
2024 262 18   -36
2024 262 19   -34
2024 262 20   -31
2024 262 21   -30
2024 262 22   -32
2024 262 23   -45
2024 263  0   -57
2024 263  1   -65
2024 263  2   -55
2024 263  3   -47
2024 263  4   -49
2024 263  5   -52
2024 263  6   -49
2024 263  7   -42
2024 263  8   -37
2024 263  9   -36
2024 263 10   -30
2024 263 11   -28
2024 263 12   -37
2024 263 13   -46
2024 263 14   -51
2024 263 15   -43
2024 263 16   -45
2024 263 17   -44
2024 263 18   -45
2024 263 19   -45
2024 263 20   -41
2024 263 21   -39
2024 263 22   -39
2024 263 23   -36
2024 264  0   -33
2024 264  1   -30
2024 264  2   -28
2024 264  3   -27
2024 264  4   -25
2024 264  5   -21
2024 264  6   -17
2024 264  7   -16
2024 264  8   -17
2024 264  9   -16
2024 264 10   -10
2024 264 11    -9
2024 264 12    -6
2024 264 13    -6
2024 264 14    -9
2024 264 15   -13
2024 264 16   -15
2024 264 17   -16
2024 264 18   -19
2024 264 19   -15
2024 264 20   -15
2024 264 21   -16
2024 264 22   -16
2024 264 23   -15
2024 265  0   -12
2024 265  1   -10
2024 265  2   -12
2024 265  3   -13
2024 265  4   -11
2024 265  5   -10
2024 265  6   -10
2024 265  7   -12
2024 265  8    -5
2024 265  9    -1
2024 265 10    -1
2024 265 11     0
2024 265 12    -1
2024 265 13    -1
2024 265 14    -2
2024 265 15    -4
2024 265 16    -4
2024 265 17    -4
2024 265 18    -6
2024 265 19    -3
2024 265 20    -6
2024 265 21    -4
2024 265 22    -2
2024 265 23    -2
2024 266  0     0
2024 266  1    -3
2024 266  2    -3
2024 266  3    -1
2024 266  4     0
2024 266  5     0
2024 266  6     2
2024 266  7     3
2024 266  8     1
2024 266  9     3
2024 266 10     0
2024 266 11     1
2024 266 12     2
2024 266 13     3
2024 266 14     3
2024 266 15     0
2024 266 16     0
2024 266 17    -1
2024 266 18     1
2024 266 19     5
2024 266 20     7
2024 266 21    12
2024 266 22    14
2024 266 23    11
2024 267  0     7
2024 267  1     4
2024 267  2     3
2024 267  3     4
2024 267  4     4
2024 267  5     4
2024 267  6     4
2024 267  7     4
2024 267  8     2
2024 267  9     2
2024 267 10    -2
2024 267 11     5
2024 267 12    15
2024 267 13    14
2024 267 14     1
2024 267 15    -9
2024 267 16   -15
2024 267 17   -23
2024 267 18   -18
2024 267 19   -11
2024 267 20    -7
2024 267 21    -6
2024 267 22    -2
2024 267 23     2
2024 268  0    15
2024 268  1    19
2024 268  2    17
2024 268  3    16
2024 268  4     6
2024 268  5     5
2024 268  6     3
2024 268  7     2
2024 268  8    -2
2024 268  9   -20
2024 268 10   -34
2024 268 11   -38
2024 268 12   -37
2024 268 13   -35
2024 268 14   -33
2024 268 15   -28
2024 268 16   -25
2024 268 17   -22
2024 268 18   -22
2024 268 19   -19
2024 268 20   -22
2024 268 21   -15
2024 268 22    -3
2024 268 23   -12
2024 269  0   -18
2024 269  1   -14
2024 269  2   -16
2024 269  3   -17
2024 269  4   -38
2024 269  5   -53
2024 269  6   -42
2024 269  7   -44
2024 269  8   -49
2024 269  9   -47
2024 269 10   -38
2024 269 11   -32
2024 269 12   -28
2024 269 13   -33
2024 269 14   -33
2024 269 15   -32
2024 269 16   -37
2024 269 17   -36
2024 269 18   -42
2024 269 19   -45
2024 269 20   -51
2024 269 21   -48
2024 269 22   -41
2024 269 23   -42
2024 270  0   -30
2024 270  1   -24
2024 270  2   -28
2024 270  3   -38
2024 270  4   -43
2024 270  5   -36
2024 270  6   -34
2024 270  7   -28
2024 270  8   -27
2024 270  9   -27
2024 270 10   -32
2024 270 11   -37
2024 270 12   -31
2024 270 13   -21
2024 270 14   -26
2024 270 15   -32
2024 270 16   -31
2024 270 17   -35
2024 270 18   -32
2024 270 19   -24
2024 270 20   -19
2024 270 21   -13
2024 270 22    -7
2024 270 23    -8
2024 271  0   -11
2024 271  1   -14
2024 271  2   -13
2024 271  3   -14
2024 271  4   -18
2024 271  5   -20
2024 271  6   -27
2024 271  7   -33
2024 271  8   -38
2024 271  9   -38
2024 271 10   -36
2024 271 11   -37
2024 271 12   -39
2024 271 13   -31
2024 271 14   -25
2024 271 15   -23
2024 271 16   -20
2024 271 17   -20
2024 271 18   -19
2024 271 19   -13
2024 271 20   -10
2024 271 21    -8
2024 271 22    -6
2024 271 23    -6
2024 272  0    -6
2024 272  1    -9
2024 272  2   -10
2024 272  3   -10
2024 272  4   -12
2024 272  5   -10
2024 272  6    -7
2024 272  7    -2
2024 272  8     0
2024 272  9    -1
2024 272 10    -6
2024 272 11   -14
2024 272 12   -18
2024 272 13   -15
2024 272 14   -10
2024 272 15   -11
2024 272 16   -14
2024 272 17   -20
2024 272 18   -18
2024 272 19   -18
2024 272 20   -16
2024 272 21   -16
2024 272 22    -5
2024 272 23     1
2024 273  0    -5
2024 273  1    -9
2024 273  2    -9
2024 273  3   -13
2024 273  4   -11
2024 273  5    -8
2024 273  6   -12
2024 273  7   -19
2024 273  8   -22
2024 273  9   -18
2024 273 10   -13
2024 273 11   -12
2024 273 12    -5
2024 273 13     6
2024 273 14     7
2024 273 15     0
2024 273 16     0
2024 273 17    -6
2024 273 18    -9
2024 273 19    -7
2024 273 20    -3
2024 273 21   -10
2024 273 22    -6
2024 273 23    -1
2024 274  0    -6
2024 274  1   -20
2024 274  2   -25
2024 274  3   -21
2024 274  4   -22
2024 274  5   -22
2024 274  6   -21
2024 274  7   -18
2024 274  8   -14
2024 274  9   -13
2024 274 10    -6
2024 274 11    -6
2024 274 12    -7
2024 274 13    -3
2024 274 14    -2
2024 274 15     0
2024 274 16    -2
2024 274 17    -7
2024 274 18    -9
2024 274 19   -11
2024 274 20   -11
2024 274 21   -12
2024 274 22   -16
2024 274 23   -11
2024 275  0    -4
2024 275  1    -4
2024 275  2    -4
2024 275  3    -4
2024 275  4    -5
2024 275  5    -6
2024 275  6     1
2024 275  7     6
2024 275  8     6
2024 275  9     5
2024 275 10     4
2024 275 11     4
2024 275 12     3
2024 275 13     2
2024 275 14     5
2024 275 15     6
2024 275 16     3
2024 275 17     3
2024 275 18     1
2024 275 19     3
2024 275 20     8
2024 275 21     9
2024 275 22     8
2024 275 23     8
2024 276  0     9
2024 276  1    10
2024 276  2     9
2024 276  3     9
2024 276  4    15
2024 276  5    21
2024 276  6    14
2024 276  7    14
2024 276  8    14
2024 276  9    11
2024 276 10    11
2024 276 11    12
2024 276 12    12
2024 276 13    13
2024 276 14    15
2024 276 15    18
2024 276 16    15
2024 276 17    13
2024 276 18    15
2024 276 19    15
2024 276 20    13
2024 276 21    11
2024 276 22    12
2024 276 23    13
2024 277  0    18
2024 277  1    22
2024 277  2    21
2024 277  3    23
2024 277  4    23
2024 277  5    21
2024 277  6    22
2024 277  7    23
2024 277  8    23
2024 277  9    25
2024 277 10    21
2024 277 11    17
2024 277 12    14
2024 277 13     5
2024 277 14    -1
2024 277 15     4
2024 277 16    11
2024 277 17    13
2024 277 18    13
2024 277 19     9
2024 277 20     6
2024 277 21     8
2024 277 22    11
2024 277 23    13
2024 278  0    16
2024 278  1    17
2024 278  2    17
2024 278  3    17
2024 278  4    16
2024 278  5    19
2024 278  6    22
2024 278  7    22
2024 278  8    22
2024 278  9    21
2024 278 10    20
2024 278 11    20
2024 278 12    20
2024 278 13    19
2024 278 14    18
2024 278 15    12
2024 278 16    15
2024 278 17    14
2024 278 18     4
2024 278 19     3
2024 278 20     3
2024 278 21    -4
2024 278 22    -4
2024 278 23    -3
2024 279  0     2
2024 279  1     6
2024 279  2     9
2024 279  3    10
2024 279  4    11
2024 279  5    14
2024 279  6    15
2024 279  7    14
2024 279  8    15
2024 279  9    17
2024 279 10    12
2024 279 11    13
2024 279 12    13
2024 279 13    15
2024 279 14    17
2024 279 15    21
2024 279 16    21
2024 279 17    16
2024 279 18    12
2024 279 19    10
2024 279 20     5
2024 279 21    10
2024 279 22     8
2024 279 23     7
2024 280  0    11
2024 280  1     9
2024 280  2    13
2024 280  3    15
2024 280  4    16
2024 280  5    17
2024 280  6    20
2024 280  7    27
2024 280  8    38
2024 280  9    38
2024 280 10    35
2024 280 11    31
2024 280 12    33
2024 280 13    34
2024 280 14    32
2024 280 15    36
2024 280 16    33
2024 280 17    26
2024 280 18    26
2024 280 19    18
2024 280 20    18
2024 280 21    -2
2024 280 22   -11
2024 280 23   -33
2024 281  0   -25
2024 281  1   -33
2024 281  2   -29
2024 281  3   -24
2024 281  4   -23
2024 281  5   -27
2024 281  6   -22
2024 281  7   -12
2024 281  8   -13
2024 281  9    -8
2024 281 10    -9
2024 281 11   -23
2024 281 12   -47
2024 281 13   -35
2024 281 14   -28
2024 281 15   -33
2024 281 16   -41
2024 281 17   -58
2024 281 18   -71
2024 281 19   -71
2024 281 20   -96
2024 281 21   -82
2024 281 22   -69
2024 281 23   -73
2024 282  0   -95
2024 282  1  -107
2024 282  2  -106
2024 282  3  -116
2024 282  4  -135
2024 282  5  -136
2024 282  6  -136
2024 282  7  -148
2024 282  8  -136
2024 282  9  -104
2024 282 10   -98
2024 282 11  -100
2024 282 12   -98
2024 282 13   -82
2024 282 14   -75
2024 282 15   -72
2024 282 16   -72
2024 282 17   -68
2024 282 18   -63
2024 282 19   -66
2024 282 20   -60
2024 282 21   -53
2024 282 22   -54
2024 282 23   -66
2024 283  0   -75
2024 283  1   -77
2024 283  2   -70
2024 283  3   -66
2024 283  4   -76
2024 283  5   -83
2024 283  6   -66
2024 283  7   -56
2024 283  8   -59
2024 283  9   -57
2024 283 10   -56
2024 283 11   -57
2024 283 12   -52
2024 283 13   -53
2024 283 14   -51
2024 283 15   -52
2024 283 16   -46
2024 283 17   -40
2024 283 18   -36
2024 283 19   -34
2024 283 20   -33
2024 283 21   -35
2024 283 22   -34
2024 283 23   -32
2024 284  0   -32
2024 284  1   -32
2024 284  2   -32
2024 284  3   -32
2024 284  4   -30
2024 284  5   -24
2024 284  6   -18
2024 284  7   -14
2024 284  8   -12
2024 284  9    -9
2024 284 10   -11
2024 284 11    -9
2024 284 12    -6
2024 284 13   -12
2024 284 14   -13
2024 284 15    47
2024 284 16    11
2024 284 17   -50
2024 284 18  -112
2024 284 19  -176
2024 284 20  -201
2024 284 21  -220
2024 284 22  -243
2024 284 23  -303
2024 285  0  -309
2024 285  1  -333
2024 285  2  -296
2024 285  3  -283
2024 285  4  -276
2024 285  5  -270
2024 285  6  -270
2024 285  7  -261
2024 285  8  -244
2024 285  9  -259
2024 285 10  -224
2024 285 11  -209
2024 285 12  -189
2024 285 13  -179
2024 285 14  -169
2024 285 15  -146
2024 285 16  -134
2024 285 17  -118
2024 285 18  -109
2024 285 19  -102
2024 285 20   -98
2024 285 21   -94
2024 285 22   -90
2024 285 23   -74
2024 286  0   -68
2024 286  1   -71
2024 286  2   -72
2024 286  3   -77
2024 286  4   -76
2024 286  5   -74
2024 286  6   -66
2024 286  7   -70
2024 286  8   -67
2024 286  9   -63
2024 286 10   -67
2024 286 11   -75
2024 286 12   -55
2024 286 13   -55
2024 286 14   -55
2024 286 15   -64
2024 286 16   -62
2024 286 17   -55
2024 286 18   -52
2024 286 19   -45
2024 286 20   -40
2024 286 21   -42
2024 286 22   -44
2024 286 23   -41
2024 287  0   -39
2024 287  1   -38
2024 287  2   -36
2024 287  3   -36
2024 287  4   -36
2024 287  5   -35
2024 287  6   -32
2024 287  7   -31
2024 287  8   -29
2024 287  9   -26
2024 287 10   -25
2024 287 11   -27
2024 287 12   -26
2024 287 13   -29
2024 287 14   -33
2024 287 15   -35
2024 287 16   -34
2024 287 17   -32
2024 287 18   -26
2024 287 19   -22
2024 287 20   -24
2024 287 21   -23
2024 287 22   -18
2024 287 23   -14
2024 288  0   -12
2024 288  1    -9
2024 288  2    -9
2024 288  3   -16
2024 288  4   -19
2024 288  5   -20
2024 288  6   -17
2024 288  7   -18
2024 288  8   -12
2024 288  9    -9
2024 288 10   -11
2024 288 11   -11
2024 288 12   -10
2024 288 13   -10
2024 288 14   -13
2024 288 15   -11
2024 288 16   -12
2024 288 17   -12
2024 288 18    -5
2024 288 19    -9
2024 288 20   -13
2024 288 21   -14
2024 288 22   -18
2024 288 23   -20
2024 289  0   -26
2024 289  1   -31
2024 289  2   -29
2024 289  3   -34
2024 289  4   -31
2024 289  5   -29
2024 289  6   -28
2024 289  7   -34
2024 289  8   -31
2024 289  9   -32
2024 289 10   -28
2024 289 11   -19
2024 289 12   -14
2024 289 13   -16
2024 289 14   -15
2024 289 15   -15
2024 289 16   -19
2024 289 17   -22
2024 289 18   -31
2024 289 19   -28
2024 289 20   -24
2024 289 21   -20
2024 289 22   -16
2024 289 23   -17
2024 290  0   -14
2024 290  1   -16
2024 290  2   -13
2024 290  3   -18
2024 290  4   -22
2024 290  5   -18
2024 290  6   -22
2024 290  7   -26
2024 290  8   -19
2024 290  9   -24
2024 290 10   -21
2024 290 11   -14
2024 290 12   -12
2024 290 13   -10
2024 290 14   -14
2024 290 15   -13
2024 290 16   -15
2024 290 17   -23
2024 290 18   -24
2024 290 19   -21
2024 290 20   -22
2024 290 21   -24
2024 290 22   -21
2024 290 23   -17
2024 291  0   -15
2024 291  1   -19
2024 291  2   -20
2024 291  3   -21
2024 291  4   -20
2024 291  5   -28
2024 291  6   -24
2024 291  7   -15
2024 291  8   -13
2024 291  9    -9
2024 291 10    -9
2024 291 11    -6
2024 291 12    -6
2024 291 13    -6
2024 291 14    -5
2024 291 15    -7
2024 291 16    -8
2024 291 17    -8
2024 291 18    -8
2024 291 19    -9
2024 291 20    -9
2024 291 21    -8
2024 291 22    -9
2024 291 23   -14
2024 292  0   -15
2024 292  1   -21
2024 292  2   -25
2024 292  3   -23
2024 292  4   -19
2024 292  5   -20
2024 292  6   -13
2024 292  7    -9
2024 292  8    -5
2024 292  9    -2
2024 292 10    -5
2024 292 11    -2
2024 292 12     0
2024 292 13     3
2024 292 14     2
2024 292 15    -1
2024 292 16    -6
2024 292 17   -21
2024 292 18   -20
2024 292 19   -12
2024 292 20    -5
2024 292 21   -13
2024 292 22   -15
2024 292 23   -10
2024 293  0   -25
2024 293  1   -29
2024 293  2   -30
2024 293  3   -39
2024 293  4   -41
2024 293  5   -47
2024 293  6   -41
2024 293  7   -39
2024 293  8   -34
2024 293  9   -31
2024 293 10   -30
2024 293 11   -21
2024 293 12   -15
2024 293 13   -18
2024 293 14   -24
2024 293 15   -24
2024 293 16   -25
2024 293 17   -30
2024 293 18   -29
2024 293 19   -25
2024 293 20   -34
2024 293 21   -37
2024 293 22   -30
2024 293 23   -25
2024 294  0   -21
2024 294  1   -24
2024 294  2   -23
2024 294  3   -21
2024 294  4   -18
2024 294  5   -16
2024 294  6    -9
2024 294  7    -5
2024 294  8    -3
2024 294  9    -1
2024 294 10    -1
2024 294 11     2
2024 294 12     3
2024 294 13     4
2024 294 14     2
2024 294 15     2
2024 294 16     4
2024 294 17     1
2024 294 18     0
2024 294 19    -1
2024 294 20     0
2024 294 21    -1
2024 294 22     1
2024 294 23     4
2024 295  0     5
2024 295  1     2
2024 295  2     3
2024 295  3     2
2024 295  4     1
2024 295  5     2
2024 295  6     3
2024 295  7     3
2024 295  8     0
2024 295  9    -2
2024 295 10    -3
2024 295 11     1
2024 295 12     4
2024 295 13     7
2024 295 14     8
2024 295 15    10
2024 295 16    14
2024 295 17    15
2024 295 18    12
2024 295 19     7
2024 295 20     6
2024 295 21    10
2024 295 22     8
2024 295 23     3
2024 296  0    -2
2024 296  1    -6
2024 296  2    -5
2024 296  3    -1
2024 296  4    -3
2024 296  5    -7
2024 296  6    -7
2024 296  7    -9
2024 296  8   -11
2024 296  9    -5
2024 296 10    -1
2024 296 11     1
2024 296 12    -2
2024 296 13   -10
2024 296 14   -15
2024 296 15   -18
2024 296 16   -24
2024 296 17   -29
2024 296 18   -28
2024 296 19   -29
2024 296 20   -28
2024 296 21   -22
2024 296 22   -13
2024 296 23    -8
2024 297  0    -3
2024 297  1    -2
2024 297  2     5
2024 297  3     2
2024 297  4    -3
2024 297  5     5
2024 297  6    10
2024 297  7     8
2024 297  8    10
2024 297  9    13
2024 297 10    11
2024 297 11     2
2024 297 12     1
2024 297 13     3
2024 297 14     5
2024 297 15     6
2024 297 16     4
2024 297 17    -1
2024 297 18    -4
2024 297 19    -1
2024 297 20    -1
2024 297 21    -1
2024 297 22     0
2024 297 23     0
2024 298  0     2
2024 298  1     1
2024 298  2    -3
2024 298  3   -12
2024 298  4   -14
2024 298  5   -17
2024 298  6   -23
2024 298  7   -24
2024 298  8   -24
2024 298  9   -23
2024 298 10   -21
2024 298 11   -13
2024 298 12    -8
2024 298 13    -3
2024 298 14    -3
2024 298 15    -3
2024 298 16    -1
2024 298 17    -1
2024 298 18    -7
2024 298 19    -8
2024 298 20    -9
2024 298 21   -10
2024 298 22    -3
2024 298 23     1
2024 299  0     3
2024 299  1     3
2024 299  2     4
2024 299  3     6
2024 299  4     6
2024 299  5     6
2024 299  6    10
2024 299  7    12
2024 299  8    13
2024 299  9    13
2024 299 10    14
2024 299 11    16
2024 299 12    15
2024 299 13    16
2024 299 14    16
2024 299 15    16
2024 299 16    15
2024 299 17    14
2024 299 18    12
2024 299 19    13
2024 299 20    14
2024 299 21    15
2024 299 22    15
2024 299 23    10
2024 300  0    12
2024 300  1    15
2024 300  2    19
2024 300  3    16
2024 300  4    14
2024 300  5    14
2024 300  6    18
2024 300  7    21
2024 300  8    21
2024 300  9    25
2024 300 10    24
2024 300 11    21
2024 300 12    24
2024 300 13    26
2024 300 14    20
2024 300 15    19
2024 300 16    30
2024 300 17    25
2024 300 18    20
2024 300 19    14
2024 300 20    -2
2024 300 21    -6
2024 300 22     9
2024 300 23     3
2024 301  0     0
2024 301  1     5
2024 301  2     8
2024 301  3    10
2024 301  4     9
2024 301  5     7
2024 301  6     9
2024 301  7     9
2024 301  8     5
2024 301  9     4
2024 301 10     1
2024 301 11     2
2024 301 12     4
2024 301 13     0
2024 301 14    -2
2024 301 15    -7
2024 301 16   -11
2024 301 17   -19
2024 301 18   -19
2024 301 19   -17
2024 301 20   -20
2024 301 21   -17
2024 301 22   -11
2024 301 23    -8
2024 302  0    -4
2024 302  1    -6
