OMNIWeb Plus Browser Results

Listing for omni_min data from 20240509 to 20240511
Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2024 131  1 28 9999.99 99999.9 999.99 99.99    -3
2024 131  1 29 9999.99 99999.9 999.99 99.99    -3
2024 131  1 30 9999.99 99999.9 999.99 99.99    -3
2024 131  1 31 9999.99 99999.9 999.99 99.99    -3
2024 131  1 32 9999.99 99999.9 999.99 99.99    -3
2024 131  1 33 9999.99 99999.9 999.99 99.99    -3
2024 131  1 34 9999.99 99999.9 999.99 99.99    -3
2024 131  1 35 9999.99 99999.9 999.99 99.99    -3
2024 131  1 36 9999.99 99999.9 999.99 99.99    -3
2024 131  1 37 9999.99 99999.9 999.99 99.99    -3
2024 131  1 38 9999.99 99999.9 999.99 99.99    -3
2024 131  1 39 9999.99 99999.9 999.99 99.99    -3
2024 131  1 40 9999.99 99999.9 999.99 99.99    -3
2024 131  1 41 9999.99 99999.9 999.99 99.99    -3
2024 131  1 42 9999.99 99999.9 999.99 99.99    -3
2024 131  1 43 9999.99 99999.9 999.99 99.99    -3
2024 131  1 44 9999.99 99999.9 999.99 99.99    -3
2024 131  1 45 9999.99 99999.9 999.99 99.99    -3
2024 131  1 46 9999.99 99999.9 999.99 99.99    -3
2024 131  1 47 9999.99 99999.9 999.99 99.99    -3
2024 131  1 48 9999.99 99999.9 999.99 99.99    -4
2024 131  1 49 9999.99 99999.9 999.99 99.99    -4
2024 131  1 50 9999.99 99999.9 999.99 99.99    -3
2024 131  1 51 9999.99 99999.9 999.99 99.99    -3
2024 131  1 52 9999.99 99999.9 999.99 99.99    -3
2024 131  1 53 9999.99 99999.9 999.99 99.99    -3
2024 131  1 54 9999.99 99999.9 999.99 99.99    -3
2024 131  1 55 9999.99 99999.9 999.99 99.99    -3
2024 131  1 56 9999.99 99999.9 999.99 99.99    -3
2024 131  1 57 9999.99 99999.9 999.99 99.99    -3
2024 131  1 58 9999.99 99999.9 999.99 99.99    -3
2024 131  1 59 9999.99 99999.9 999.99 99.99    -3
2024 131  2  0 9999.99 99999.9 999.99 99.99    -4
2024 131  2  1 9999.99 99999.9 999.99 99.99    -4
2024 131  2  2 9999.99 99999.9 999.99 99.99    -5
2024 131  2  3 9999.99 99999.9 999.99 99.99    -5
2024 131  2  4 9999.99 99999.9 999.99 99.99    -5
2024 131  2  5 9999.99 99999.9 999.99 99.99    -5
2024 131  2  6 9999.99 99999.9 999.99 99.99    -5
2024 131  2  7 9999.99 99999.9 999.99 99.99    -5
2024 131  2  8 9999.99 99999.9 999.99 99.99    -6
2024 131  2  9 9999.99 99999.9 999.99 99.99    -6
2024 131  2 10 9999.99 99999.9 999.99 99.99    -6
2024 131  2 11 9999.99 99999.9 999.99 99.99    -6
2024 131  2 12 9999.99 99999.9 999.99 99.99    -6
2024 131  2 13 9999.99 99999.9 999.99 99.99    -6
2024 131  2 14 9999.99 99999.9 999.99 99.99    -5
2024 131  2 15 9999.99 99999.9 999.99 99.99    -5
2024 131  2 16 9999.99 99999.9 999.99 99.99    -5
2024 131  2 17 9999.99 99999.9 999.99 99.99    -5
2024 131  2 18 9999.99 99999.9 999.99 99.99    -5
2024 131  2 19 9999.99 99999.9 999.99 99.99    -5
2024 131  2 20 9999.99 99999.9 999.99 99.99    -5
2024 131  2 21 9999.99 99999.9 999.99 99.99    -5
2024 131  2 22 9999.99 99999.9 999.99 99.99    -5
2024 131  2 23 9999.99 99999.9 999.99 99.99    -4
2024 131  2 24 9999.99 99999.9 999.99 99.99    -4
2024 131  2 25 9999.99 99999.9 999.99 99.99    -5
2024 131  2 26 9999.99 99999.9 999.99 99.99    -6
2024 131  2 27 9999.99 99999.9 999.99 99.99    -6
2024 131  2 28 9999.99 99999.9 999.99 99.99    -5
2024 131  2 29 9999.99 99999.9 999.99 99.99    -5
2024 131  2 30 9999.99 99999.9 999.99 99.99    -6
2024 131  2 31 9999.99 99999.9 999.99 99.99    -5
2024 131  2 32 9999.99 99999.9 999.99 99.99    -4
2024 131  2 33 9999.99 99999.9 999.99 99.99    -3
2024 131  2 34 9999.99 99999.9 999.99 99.99    -2
2024 131  2 35 9999.99 99999.9 999.99 99.99    -2
2024 131  2 36 9999.99 99999.9 999.99 99.99    -1
2024 131  2 37 9999.99 99999.9 999.99 99.99    -1
2024 131  2 38 9999.99 99999.9 999.99 99.99    -2
2024 131  2 39 9999.99 99999.9 999.99 99.99    -1
2024 131  2 40 9999.99 99999.9 999.99 99.99    -1
2024 131  2 41 9999.99 99999.9 999.99 99.99    -1
2024 131  2 42 9999.99 99999.9 999.99 99.99     0
2024 131  2 43 9999.99 99999.9 999.99 99.99     0
2024 131  2 44 9999.99 99999.9 999.99 99.99     0
2024 131  2 45 9999.99 99999.9 999.99 99.99     0
2024 131  2 46 9999.99 99999.9 999.99 99.99     1
2024 131  2 47 9999.99 99999.9 999.99 99.99     2
2024 131  2 48 9999.99 99999.9 999.99 99.99     2
2024 131  2 49 9999.99 99999.9 999.99 99.99     2
2024 131  2 50 9999.99 99999.9 999.99 99.99     0
2024 131  2 51 9999.99 99999.9 999.99 99.99     0
2024 131  2 52 9999.99 99999.9 999.99 99.99    -1
2024 131  2 53 9999.99 99999.9 999.99 99.99    -1
2024 131  2 54 9999.99 99999.9 999.99 99.99    -1
2024 131  2 55 9999.99 99999.9 999.99 99.99    -1
2024 131  2 56 9999.99 99999.9 999.99 99.99    -2
2024 131  2 57 9999.99 99999.9 999.99 99.99    -2
2024 131  2 58 9999.99 99999.9 999.99 99.99    -1
2024 131  2 59 9999.99 99999.9 999.99 99.99    -1
2024 131  3  0 9999.99 99999.9 999.99 99.99     0
2024 131  3  1 9999.99 99999.9 999.99 99.99     0
2024 131  3  2 9999.99 99999.9 999.99 99.99     0
2024 131  3  3 9999.99 99999.9 999.99 99.99     0
2024 131  3  4 9999.99 99999.9 999.99 99.99     0
2024 131  3  5 9999.99 99999.9 999.99 99.99     0
2024 131  3  6 9999.99 99999.9 999.99 99.99     0
2024 131  3  7 9999.99 99999.9 999.99 99.99    -1
2024 131  3  8 9999.99 99999.9 999.99 99.99     0
2024 131  3  9 9999.99 99999.9 999.99 99.99     2
2024 131  3 10 9999.99 99999.9 999.99 99.99     5
2024 131  3 11 9999.99 99999.9 999.99 99.99     7
2024 131  3 12 9999.99 99999.9 999.99 99.99     9
2024 131  3 13 9999.99 99999.9 999.99 99.99    10
2024 131  3 14 9999.99 99999.9 999.99 99.99    10
2024 131  3 15 9999.99 99999.9 999.99 99.99    14
2024 131  3 16 9999.99 99999.9 999.99 99.99    16
2024 131  3 17 9999.99 99999.9 999.99 99.99    16
2024 131  3 18 9999.99 99999.9 999.99 99.99    17
2024 131  3 19 9999.99 99999.9 999.99 99.99    17
2024 131  3 20 9999.99 99999.9 999.99 99.99    16
2024 131  3 21 9999.99 99999.9 999.99 99.99    15
2024 131  3 22 9999.99 99999.9 999.99 99.99    14
2024 131  3 23 9999.99 99999.9 999.99 99.99    13
2024 131  3 24 9999.99 99999.9 999.99 99.99    11
2024 131  3 25 9999.99 99999.9 999.99 99.99    10
2024 131  3 26 9999.99 99999.9 999.99 99.99    10
2024 131  3 27 9999.99 99999.9 999.99 99.99    13
2024 131  3 28 9999.99 99999.9 999.99 99.99    17
2024 131  3 29 9999.99 99999.9 999.99 99.99    18
2024 131  3 30 9999.99 99999.9 999.99 99.99    19
2024 131  3 31 9999.99 99999.9 999.99 99.99    19
2024 131  3 32 9999.99 99999.9 999.99 99.99    20
2024 131  3 33 9999.99 99999.9 999.99 99.99    19
2024 131  3 34 9999.99 99999.9 999.99 99.99    18
2024 131  3 35 9999.99 99999.9 999.99 99.99    16
2024 131  3 36 9999.99 99999.9 999.99 99.99    15
2024 131  3 37 9999.99 99999.9 999.99 99.99    14
2024 131  3 38 9999.99 99999.9 999.99 99.99    12
2024 131  3 39 9999.99 99999.9 999.99 99.99    12
2024 131  3 40 9999.99 99999.9 999.99 99.99    12
2024 131  3 41 9999.99 99999.9 999.99 99.99    12
2024 131  3 42 9999.99 99999.9 999.99 99.99    12
2024 131  3 43 9999.99 99999.9 999.99 99.99    12
2024 131  3 44 9999.99 99999.9 999.99 99.99    11
2024 131  3 45 9999.99 99999.9 999.99 99.99    10
2024 131  3 46 9999.99 99999.9 999.99 99.99    10
2024 131  3 47 9999.99 99999.9 999.99 99.99     9
2024 131  3 48 9999.99 99999.9 999.99 99.99     9
2024 131  3 49 9999.99 99999.9 999.99 99.99    10
2024 131  3 50 9999.99 99999.9 999.99 99.99    10
2024 131  3 51 9999.99 99999.9 999.99 99.99    10
2024 131  3 52 9999.99 99999.9 999.99 99.99    10
2024 131  3 53 9999.99 99999.9 999.99 99.99    10
2024 131  3 54 9999.99 99999.9 999.99 99.99    10
2024 131  3 55 9999.99 99999.9 999.99 99.99    10
2024 131  3 56 9999.99 99999.9 999.99 99.99    10
2024 131  3 57 9999.99 99999.9 999.99 99.99    10
2024 131  3 58 9999.99 99999.9 999.99 99.99    10
2024 131  3 59 9999.99 99999.9 999.99 99.99    10
2024 131  4  0 9999.99 99999.9 999.99 99.99    10
2024 131  4  1 9999.99 99999.9 999.99 99.99    10
2024 131  4  2 9999.99 99999.9 999.99 99.99    10
2024 131  4  3 9999.99 99999.9 999.99 99.99    10
2024 131  4  4 9999.99 99999.9 999.99 99.99     9
2024 131  4  5 9999.99 99999.9 999.99 99.99     9
2024 131  4  6 9999.99 99999.9 999.99 99.99     9
2024 131  4  7 9999.99 99999.9 999.99 99.99     9
2024 131  4  8 9999.99 99999.9 999.99 99.99     9
2024 131  4  9 9999.99 99999.9 999.99 99.99     9
2024 131  4 10 9999.99 99999.9 999.99 99.99     9
2024 131  4 11 9999.99 99999.9 999.99 99.99     9
2024 131  4 12 9999.99 99999.9 999.99 99.99     9
2024 131  4 13 9999.99 99999.9 999.99 99.99     9
2024 131  4 14 9999.99 99999.9 999.99 99.99     9
2024 131  4 15 9999.99 99999.9 999.99 99.99     9
2024 131  4 16 9999.99 99999.9 999.99 99.99     9
2024 131  4 17 9999.99 99999.9 999.99 99.99     9
2024 131  4 18 9999.99 99999.9 999.99 99.99     8
2024 131  4 19 9999.99 99999.9 999.99 99.99     7
2024 131  4 20 9999.99 99999.9 999.99 99.99     7
2024 131  4 21 9999.99 99999.9 999.99 99.99     7
2024 131  4 22 9999.99 99999.9 999.99 99.99     7
2024 131  4 23 9999.99 99999.9 999.99 99.99     7
2024 131  4 24 9999.99 99999.9 999.99 99.99     7
2024 131  4 25 9999.99 99999.9 999.99 99.99     7
2024 131  4 26 9999.99 99999.9 999.99 99.99     6
2024 131  4 27 9999.99 99999.9 999.99 99.99     6
2024 131  4 28 9999.99 99999.9 999.99 99.99     6
2024 131  4 29 9999.99 99999.9 999.99 99.99     5
2024 131  4 30 9999.99 99999.9 999.99 99.99     5
2024 131  4 31 9999.99 99999.9 999.99 99.99     5
2024 131  4 32 9999.99 99999.9 999.99 99.99     4
2024 131  4 33 9999.99 99999.9 999.99 99.99     5
2024 131  4 34 9999.99 99999.9 999.99 99.99     5
2024 131  4 35 9999.99 99999.9 999.99 99.99     4
2024 131  4 36 9999.99 99999.9 999.99 99.99     3
2024 131  4 37 9999.99 99999.9 999.99 99.99     3
2024 131  4 38 9999.99 99999.9 999.99 99.99     3
2024 131  4 39 9999.99 99999.9 999.99 99.99     2
2024 131  4 40 9999.99 99999.9 999.99 99.99     2
2024 131  4 41 9999.99 99999.9 999.99 99.99     2
2024 131  4 42 9999.99 99999.9 999.99 99.99     2
2024 131  4 43 9999.99 99999.9 999.99 99.99     2
2024 131  4 44 9999.99 99999.9 999.99 99.99     2
2024 131  4 45 9999.99 99999.9 999.99 99.99     2
2024 131  4 46 9999.99 99999.9 999.99 99.99     2
2024 131  4 47 9999.99 99999.9 999.99 99.99     2
2024 131  4 48 9999.99 99999.9 999.99 99.99     2
2024 131  4 49 9999.99 99999.9 999.99 99.99     2
2024 131  4 50 9999.99 99999.9 999.99 99.99     1
2024 131  4 51 9999.99 99999.9 999.99 99.99     0
2024 131  4 52 9999.99 99999.9 999.99 99.99     0
2024 131  4 53 9999.99 99999.9 999.99 99.99     0
2024 131  4 54 9999.99 99999.9 999.99 99.99     0
2024 131  4 55 9999.99 99999.9 999.99 99.99     0
2024 131  4 56 9999.99 99999.9 999.99 99.99     0
2024 131  4 57 9999.99 99999.9 999.99 99.99     0
2024 131  4 58 9999.99 99999.9 999.99 99.99     0
2024 131  4 59 9999.99 99999.9 999.99 99.99     0
2024 131  5  0 9999.99 99999.9 999.99 99.99     0
2024 131  5  1 9999.99 99999.9 999.99 99.99     0
2024 131  5  2 9999.99 99999.9 999.99 99.99     0
2024 131  5  3 9999.99 99999.9 999.99 99.99     0
2024 131  5  4 9999.99 99999.9 999.99 99.99    -1
2024 131  5  5 9999.99 99999.9 999.99 99.99    -2
2024 131  5  6 9999.99 99999.9 999.99 99.99    -2
2024 131  5  7 9999.99 99999.9 999.99 99.99    -2
2024 131  5  8 9999.99 99999.9 999.99 99.99    -2
2024 131  5  9 9999.99 99999.9 999.99 99.99    -3
2024 131  5 10 9999.99 99999.9 999.99 99.99    -3
2024 131  5 11 9999.99 99999.9 999.99 99.99    -3
2024 131  5 12 9999.99 99999.9 999.99 99.99    -2
2024 131  5 13 9999.99 99999.9 999.99 99.99    -2
2024 131  5 14 9999.99 99999.9 999.99 99.99    -2
2024 131  5 15 9999.99 99999.9 999.99 99.99    -2
2024 131  5 16 9999.99 99999.9 999.99 99.99    -2
2024 131  5 17 9999.99 99999.9 999.99 99.99    -3
2024 131  5 18 9999.99 99999.9 999.99 99.99    -3
2024 131  5 19 9999.99 99999.9 999.99 99.99    -4
2024 131  5 20 9999.99 99999.9 999.99 99.99    -4
2024 131  5 21 9999.99 99999.9 999.99 99.99    -5
2024 131  5 22 9999.99 99999.9 999.99 99.99    -5
2024 131  5 23 9999.99 99999.9 999.99 99.99    -5
2024 131  5 24 9999.99 99999.9 999.99 99.99    -6
2024 131  5 25 9999.99 99999.9 999.99 99.99    -6
2024 131  5 26 9999.99 99999.9 999.99 99.99    -7
2024 131  5 27 9999.99 99999.9 999.99 99.99    -7
2024 131  5 28 9999.99 99999.9 999.99 99.99    -7
2024 131  5 29 9999.99 99999.9 999.99 99.99    -7
2024 131  5 30 9999.99 99999.9 999.99 99.99    -7
2024 131  5 31 9999.99 99999.9 999.99 99.99    -8
2024 131  5 32 9999.99 99999.9 999.99 99.99    -8
2024 131  5 33 9999.99 99999.9 999.99 99.99    -8
2024 131  5 34 9999.99 99999.9 999.99 99.99    -9
2024 131  5 35 9999.99 99999.9 999.99 99.99    -9
2024 131  5 36 9999.99 99999.9 999.99 99.99    -9
2024 131  5 37 9999.99 99999.9 999.99 99.99    -9
2024 131  5 38 9999.99 99999.9 999.99 99.99    -9
2024 131  5 39 9999.99 99999.9 999.99 99.99    -9
2024 131  5 40 9999.99 99999.9 999.99 99.99    -9
2024 131  5 41 9999.99 99999.9 999.99 99.99    -9
2024 131  5 42 9999.99 99999.9 999.99 99.99    -9
2024 131  5 43 9999.99 99999.9 999.99 99.99    -8
2024 131  5 44 9999.99 99999.9 999.99 99.99    -8
2024 131  5 45 9999.99 99999.9 999.99 99.99    -8
2024 131  5 46 9999.99 99999.9 999.99 99.99    -8
2024 131  5 47 9999.99 99999.9 999.99 99.99    -7
2024 131  5 48 9999.99 99999.9 999.99 99.99    -7
2024 131  5 49 9999.99 99999.9 999.99 99.99    -7
2024 131  5 50 9999.99 99999.9 999.99 99.99    -8
2024 131  5 51 9999.99 99999.9 999.99 99.99    -8
2024 131  5 52 9999.99 99999.9 999.99 99.99    -7
2024 131  5 53 9999.99 99999.9 999.99 99.99    -7
2024 131  5 54 9999.99 99999.9 999.99 99.99    -7
2024 131  5 55 9999.99 99999.9 999.99 99.99    -7
2024 131  5 56 9999.99 99999.9 999.99 99.99    -7
2024 131  5 57 9999.99 99999.9 999.99 99.99    -7
2024 131  5 58 9999.99 99999.9 999.99 99.99    -7
2024 131  5 59 9999.99 99999.9 999.99 99.99    -7
2024 131  6  0 9999.99 99999.9 999.99 99.99    -7
2024 131  6  1 9999.99 99999.9 999.99 99.99    -7
2024 131  6  2 9999.99 99999.9 999.99 99.99    -6
2024 131  6  3 9999.99 99999.9 999.99 99.99    -6
2024 131  6  4 9999.99 99999.9 999.99 99.99    -5
2024 131  6  5 9999.99 99999.9 999.99 99.99    -5
2024 131  6  6 9999.99 99999.9 999.99 99.99    -5
2024 131  6  7 9999.99 99999.9 999.99 99.99    -5
2024 131  6  8 9999.99 99999.9 999.99 99.99    -5
2024 131  6  9 9999.99 99999.9 999.99 99.99    -5
2024 131  6 10 9999.99 99999.9 999.99 99.99    -4
2024 131  6 11 9999.99 99999.9 999.99 99.99    -4
2024 131  6 12 9999.99 99999.9 999.99 99.99    -4
2024 131  6 13 9999.99 99999.9 999.99 99.99    -4
2024 131  6 14 9999.99 99999.9 999.99 99.99    -4
2024 131  6 15 9999.99 99999.9 999.99 99.99    -4
2024 131  6 16 9999.99 99999.9 999.99 99.99    -4
2024 131  6 17 9999.99 99999.9 999.99 99.99    -4
2024 131  6 18 9999.99 99999.9 999.99 99.99    -4
2024 131  6 19 9999.99 99999.9 999.99 99.99    -4
2024 131  6 20 9999.99 99999.9 999.99 99.99    -4
2024 131  6 21 9999.99 99999.9 999.99 99.99    -4
2024 131  6 22 9999.99 99999.9 999.99 99.99    -4
2024 131  6 23 9999.99 99999.9 999.99 99.99    -4
2024 131  6 24 9999.99 99999.9 999.99 99.99    -4
2024 131  6 25 9999.99 99999.9 999.99 99.99    -5
2024 131  6 26 9999.99 99999.9 999.99 99.99    -5
2024 131  6 27 9999.99 99999.9 999.99 99.99    -5
2024 131  6 28 9999.99 99999.9 999.99 99.99    -5
2024 131  6 29 9999.99 99999.9 999.99 99.99    -5
2024 131  6 30 9999.99 99999.9 999.99 99.99    -5
2024 131  6 31 9999.99 99999.9 999.99 99.99    -4
2024 131  6 32 9999.99 99999.9 999.99 99.99    -4
2024 131  6 33 9999.99 99999.9 999.99 99.99    -3
2024 131  6 34 9999.99 99999.9 999.99 99.99    -3
2024 131  6 35 9999.99 99999.9 999.99 99.99    -2
2024 131  6 36 9999.99 99999.9 999.99 99.99    -2
2024 131  6 37 9999.99 99999.9 999.99 99.99    -2
2024 131  6 38 9999.99 99999.9 999.99 99.99    -1
2024 131  6 39 9999.99 99999.9 999.99 99.99    -1
2024 131  6 40 9999.99 99999.9 999.99 99.99    -1
2024 131  6 41 9999.99 99999.9 999.99 99.99     0
2024 131  6 42 9999.99 99999.9 999.99 99.99     1
2024 131  6 43 9999.99 99999.9 999.99 99.99     2
2024 131  6 44 9999.99 99999.9 999.99 99.99     3
2024 131  6 45 9999.99 99999.9 999.99 99.99     2
2024 131  6 46 9999.99 99999.9 999.99 99.99     3
2024 131  6 47 9999.99 99999.9 999.99 99.99     4
2024 131  6 48 9999.99 99999.9 999.99 99.99     4
2024 131  6 49 9999.99 99999.9 999.99 99.99     5
2024 131  6 50 9999.99 99999.9 999.99 99.99     6
2024 131  6 51 9999.99 99999.9 999.99 99.99     6
2024 131  6 52 9999.99 99999.9 999.99 99.99     7
2024 131  6 53 9999.99 99999.9 999.99 99.99     7
2024 131  6 54 9999.99 99999.9 999.99 99.99     8
2024 131  6 55 9999.99 99999.9 999.99 99.99     8
2024 131  6 56 9999.99 99999.9 999.99 99.99     8
2024 131  6 57 9999.99 99999.9 999.99 99.99     8
2024 131  6 58 9999.99 99999.9 999.99 99.99     8
2024 131  6 59 9999.99 99999.9 999.99 99.99     8
2024 131  7  0 9999.99 99999.9 999.99 99.99     9
2024 131  7  1 9999.99 99999.9 999.99 99.99     9
2024 131  7  2 9999.99 99999.9 999.99 99.99     9
2024 131  7  3 9999.99 99999.9 999.99 99.99     9
2024 131  7  4 9999.99 99999.9 999.99 99.99     9
2024 131  7  5 9999.99 99999.9 999.99 99.99     9
2024 131  7  6 9999.99 99999.9 999.99 99.99     9
2024 131  7  7 9999.99 99999.9 999.99 99.99     9
2024 131  7  8 9999.99 99999.9 999.99 99.99     9
2024 131  7  9 9999.99 99999.9 999.99 99.99     9
2024 131  7 10 9999.99 99999.9 999.99 99.99     8
2024 131  7 11 9999.99 99999.9 999.99 99.99     8
2024 131  7 12 9999.99 99999.9 999.99 99.99     8
2024 131  7 13 9999.99 99999.9 999.99 99.99     8
2024 131  7 14 9999.99 99999.9 999.99 99.99     7
2024 131  7 15 9999.99 99999.9 999.99 99.99     6
2024 131  7 16 9999.99 99999.9 999.99 99.99     5
2024 131  7 17 9999.99 99999.9 999.99 99.99     4
2024 131  7 18 9999.99 99999.9 999.99 99.99     5
2024 131  7 19 9999.99 99999.9 999.99 99.99     5
2024 131  7 20 9999.99 99999.9 999.99 99.99     6
2024 131  7 21 9999.99 99999.9 999.99 99.99     7
2024 131  7 22 9999.99 99999.9 999.99 99.99     8
2024 131  7 23 9999.99 99999.9 999.99 99.99     9
2024 131  7 24 9999.99 99999.9 999.99 99.99     9
2024 131  7 25 9999.99 99999.9 999.99 99.99    10
2024 131  7 26 9999.99 99999.9 999.99 99.99    10
2024 131  7 27 9999.99 99999.9 999.99 99.99    10
2024 131  7 28 9999.99 99999.9 999.99 99.99    10
2024 131  7 29 9999.99 99999.9 999.99 99.99    10
2024 131  7 30 9999.99 99999.9 999.99 99.99     9
2024 131  7 31 9999.99 99999.9 999.99 99.99     8
2024 131  7 32 9999.99 99999.9 999.99 99.99     7
2024 131  7 33 9999.99 99999.9 999.99 99.99     7
2024 131  7 34 9999.99 99999.9 999.99 99.99     7
2024 131  7 35 9999.99 99999.9 999.99 99.99     7
2024 131  7 36 9999.99 99999.9 999.99 99.99     7
2024 131  7 37 9999.99 99999.9 999.99 99.99     7
2024 131  7 38 9999.99 99999.9 999.99 99.99     7
2024 131  7 39 9999.99 99999.9 999.99 99.99     6
2024 131  7 40 9999.99 99999.9 999.99 99.99     6
2024 131  7 41 9999.99 99999.9 999.99 99.99     5
2024 131  7 42 9999.99 99999.9 999.99 99.99     6
2024 131  7 43 9999.99 99999.9 999.99 99.99     6
2024 131  7 44 9999.99 99999.9 999.99 99.99     6
2024 131  7 45 9999.99 99999.9 999.99 99.99     6
2024 131  7 46 9999.99 99999.9 999.99 99.99     6
2024 131  7 47    0.05 99999.9 999.99 99.99     6
2024 131  7 48 9999.99 99999.9 999.99 99.99     6
2024 131  7 49 9999.99 99999.9 999.99 99.99     5
2024 131  7 50 9999.99 99999.9 999.99 99.99     5
2024 131  7 51 9999.99 99999.9 999.99 99.99     5
2024 131  7 52 9999.99 99999.9 999.99 99.99     4
2024 131  7 53 9999.99 99999.9 999.99 99.99     4
2024 131  7 54   -0.25 99999.9 999.99 99.99     4
2024 131  7 55   -0.31 99999.9 999.99 99.99     3
2024 131  7 56 9999.99 99999.9 999.99 99.99     3
2024 131  7 57 9999.99 99999.9 999.99 99.99     3
2024 131  7 58 9999.99 99999.9 999.99 99.99     3
2024 131  7 59 9999.99 99999.9 999.99 99.99     2
2024 131  8  0 9999.99 99999.9 999.99 99.99     2
2024 131  8  1 9999.99 99999.9 999.99 99.99     2
2024 131  8  2    0.26 99999.9 999.99 99.99     2
2024 131  8  3    0.23 99999.9 999.99 99.99     3
2024 131  8  4   -0.29   415.6   8.75  3.02     3
2024 131  8  5    0.49   414.1   8.61  2.95     3
2024 131  8  6    0.29   411.8   8.39  2.85     2
2024 131  8  7   -0.14   413.8   9.17  3.14     3
2024 131  8  8   -0.54   413.8   9.35  3.20     2
2024 131  8  9   -0.07   412.8   9.74  3.32     1
2024 131  8 10   -0.34   412.7  10.09  3.44     1
2024 131  8 11    0.17 99999.9 999.99 99.99     1
2024 131  8 12   -0.07 99999.9 999.99 99.99     1
2024 131  8 13    0.53 99999.9 999.99 99.99     1
2024 131  8 14    0.48 99999.9 999.99 99.99     1
2024 131  8 15   -0.21 99999.9 999.99 99.99     2
2024 131  8 16    0.18 99999.9 999.99 99.99     2
2024 131  8 17    0.01   413.8   8.33  2.85     2
2024 131  8 18   -0.01   412.3   8.52  2.90     3
2024 131  8 19   -0.55   410.9   8.70  2.94     3
2024 131  8 20   -0.38 99999.9 999.99 99.99     3
2024 131  8 21   -0.66 99999.9 999.99 99.99     3
